path	sentence	client_id	translation	split
common_voice_en_18446466.mp3	She is being infected with influenza.	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	그녀는 인플루엔자에 감염되었습니다.	train_covost
common_voice_en_18446467.mp3	That cat is constantly shedding hairs.	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	고양이가 계속 털을 흘리고 있습니다.	train_covost
common_voice_en_18446468.mp3	After he was ripped off, he demanded a refund.	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	바가지를 쓴 후 그는 환불을 요구했습니다.	train_covost
common_voice_en_18446474.mp3	The air force suffered horrific casualties.	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	공군은 끔찍한 사상자를 냈습니다.	train_covost
common_voice_en_18446476.mp3	She keeps fit by jogging at least twice a week.	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	그녀는 일주일에 두 번 이상 조깅을 하며 건강을 유지합니다.	train_covost
common_voice_en_18446477.mp3	"Her daughter's hospital tests were negative."	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	딸의 병원 검사 결과는 음성이었습니다.	train_covost
common_voice_en_18446478.mp3	"There is no live action; it's an all-digital character."	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	실사가 아닌 전적으로 디지털 캐릭터입니다.	train_covost
common_voice_en_18446479.mp3	Do you really have to swear quite so often?	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	정말 그렇게 자주 욕을 해야 하나요?	train_covost
common_voice_en_18446480.mp3	"I'll meet you in the reception area."	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	리셉션 구역에서 뵙겠습니다.	train_covost
common_voice_en_18446481.mp3	James is on reception this morning	ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d	제임스는 오늘 아침 리셉션에 있습니다.	train_covost
