path	sentence	client_id	translation	split
common_voice_en_17797503.mp3	Do you understand what it means?	b790403a5cefc65a4c3b178eb08778d3e7dd7bb02c066603b4208d14951c161a725c6ebdd748fdfcc58471c2edf03a651022322950cf14341cec22a405ec4919	무슨 뜻인지 이해하셨나요?	test
common_voice_en_19677474.mp3	In addition to these difficulties, a coalition of the natives formed.	b7afdec97e66d6d629c75e342a15eb4ed0c5e365b0cfd9b151ebe079e51f510c370332cadaae3e2efd042557245ff6ca8e03e0f3383b5a50f7165aa375aef558	이러한 어려움과 더불어 원주민들의 연합이 형성되었습니다.	test
common_voice_en_599042.mp3	"There's not a reason on earth why you should."	b7f75dbf6de381347f69206fe6e2ddeebcb24d01f6ccb1cdcb540c4a7c56b1b5ec05ebed0d76153ec8bd7a0c1382b065f90618bea251b9bf02ea6d47aead71cb	그렇게 해야 할 이유가 전혀 없습니다.	test
common_voice_en_549364.mp3	A man is playing a guitar on the sidewalk.	b8351967f9502490a1b66b1937639dfbd5249e4ef3d23ac2aa06151f9b2dce32a46a231a987de3eb599b09b807fc9415f79553ca2024d6555ae36e9d1ada00b8	한 남자가 인도에서 기타를 연주하고 있습니다.	test
common_voice_en_625927.mp3	Important information might be missing.	b83ba9c0df4c17f216760b69c148df692126c518a91d2396b5aa22bb967680ef896c3b4090dcab9468ba47599673e5d1290711b280670c8e9fa1c2aaa3c4263b	중요한 정보가 누락되었을 수 있습니다.	test
common_voice_en_192410.mp3	"I want to hear Shooby Taylor's Tearing Up The Album Charts."	b88a760d1f366b4442601bc8c4ec6d6b0b8585d4a5eb01e1ff46db434d4e99391213af10564b7a9a8919ffef223b197e2526060210c3f761d47f83b847f05e66	슈비 테일러의 앨범 차트 찢어지는 소리가 듣고 싶어요.	test
common_voice_en_18737952.mp3	See County of Marche.	b8b142cfc1faceb49503c7cd545c540cb4863c035e24edab7ed43110a3d626430764fa50a4b8ce594168481b1cf264a9d51df7d47baeb41b4a661069fea25eb9	마르쉐 카운티를 참조하세요.	test
common_voice_en_154038.mp3	Among these people were a couple of cyclists, a gardener I employed sometimes, and a girl carrying a baby.	b8cfe587bf09ebeae326062cbf46555146afa6c9bc7e618372d8f89388a0592185ca1272964efe0718b4eddc61e71a6d13a005362a1080019191efbb22b1edf0	이 중에는 자전거를 타는 두 사람, 제가 가끔 고용하는 정원사, 아기를 안고 있는 소녀도 있었습니다.	test
common_voice_en_18336112.mp3	Boxing Day is not widely celebrated in the United States.	b8fe07596f9b641289a36ca3d12fb0131938dd47b89a793d7443dfefc85811e08a843a5efb20470a34828924f00203f8e1e2bd88cb47813adff078299fea3948	미국에서는 박싱데이를 널리 기념하지 않습니다.	test
common_voice_en_19970081.mp3	"Sulpiride's primary use in medicine is in the management of the symptoms of schizophrenia."	b8ff252daf40b68bf110a96a92ff9952548515707834845bc196e3fe78eb388dc2828d8006b1aef4fa39a108023107f2ef6025675dfc4ee6d02fd849b67e7f9a	설피리드의 주요 용도는 정신분열증 증상 관리에 있습니다.	test
common_voice_en_17880199.mp3	Diligence is the mother of good luck.	b900d5c4a7fd72186659cc0d4120429295053f4a33c0044fd2812a300ea05558401977e7723d0517def7faba641289e20336132784f1d81439d87fc509773459	부지런함은 행운의 어머니입니다.	test
common_voice_en_190149.mp3	"""We've done it!"" said the Englishman, who had also awakened early."	b9122ba192ab68993b86a53f3e8624d3ec2d2037501367f384aefc3f0eec5f79bb70114bf2d9ea6df9be6b8adefd8862f91b9302938e5d7eb24fc60f60cf554c	"우리가 해냈어요!" 일찍 잠에서 깬 영국인이 말했습니다.	test
common_voice_en_19033793.mp3	The National Security Council is chaired by the President.	b92c4712012a071b66e04e3d8cd269e005b75fc07359f3b7b210557f9f3daea2ccd451e60d743a9dfe82dd6ce0fa9374de3aa908fb5537ae9bb1b5aee138bb28	국가안전보장회의는 대통령이 의장을 맡고 있습니다.	test
common_voice_en_18668162.mp3	The mechanic inspected the car for safety.	b9448fc0e6bc355c7ca6d794c6fc14b800923b3381842dce22d9e7f30e7617619b659cfdd65843fee635a371a938acd7d7adb1df6c2937bd5a7b173634fa3677	정비사가 차량의 안전 상태를 점검했습니다.	test
common_voice_en_17274293.mp3	"I'm free pretty much all afternoon."	b945bfc0a78e347ea89a2e7b38264f5d85e65af28b2d15505484a5090116f0eb9185f2ea3b598c1b67867bd21031da04c69ca6595b540636e412045be2cfa329	오후 내내 거의 한가합니다.	test
common_voice_en_18765645.mp3	Hasan Buzurg seemed intent on restoring unity to the Ilkhanate.	b9a33782090e6f27e6fad695cbd0f1905c4fb77be367effa8537da9ca4c5e381879074ef45353bcd2e6644df7853ed9a146e3c22bd27a90a5d6077d007f55514	하산 부주르그는 일칸국의 단결을 회복하려는 의도가 있는 듯했습니다.	test
common_voice_en_111015.mp3	And I say maybe you both have it!	b9bac3360bd17129d4153e79535bb20dca7e285cea416f66ce40bdbe10eab499a1b3933e07969359f1f80b28e015b7476a58722b121354ce8578558193e7f4ed	둘 다 가지고 있을지도 모릅니다!	test
common_voice_en_19819850.mp3	The most popular version was recorded by The Ames Brothers.	b9d4f5c5ed0350c6e130ed7c5a6483be0f4bfd6969210b23478a3416cc2e650091561305815631207d1dec66cf8ab6b4ce7eaa59e6b0651977fc4babfff466df	가장 인기 있는 버전은 에임스 브라더스가 녹음한 것입니다.	test
common_voice_en_17788840.mp3	She discovered a key hidden under her desk.	ba01d84b6b2e785ec4001eca17fec92b72c2a835601f259e38b58e84098401155a74ef27902f0ca0f00f12b4dadf7413e11968c01bc2633d2b0129503ee3c5d4	그녀는 책상 밑에 숨겨진 열쇠를 발견했습니다.	test
common_voice_en_20047839.mp3	This proof completed a programme initiated and largely developed by Alexander Grothendieck.	ba48005d36be943df07a2f5b83fa56d7484f71a79c8504895bb3cdd2b8e306b8cf4aab81508d7c53ed859729a9f85a037f089b91f2fb37ef6170c90ca151f035	이 증명은 알렉산더 그로텐디크가 시작하고 대부분 개발한 프로그램을 완성했습니다.	test
common_voice_en_19603877.mp3	The Labour Party kept overall control of the councill.	ba5a4056ce045c4cd109c3856758caeea9dd55447c796384adc67aef9f8a341bd4ead16530a900ac292e37033b65a1358fb9a3c0df72a20b8368cba8ca18283e	노동당은 의회의 전반적인 통제권을 유지했습니다.	test
common_voice_en_698898.mp3	"""They were given to me as a present by a king,"" the boy said."	ba6544ce7a50ca058669ab001493ba516afaf28fea343e08c1fcb5be59ac86a3c37feeffcebc54c92651e82f53962fc625fc409c4ed66b87bc799a8c5f2818c5	"왕이 선물로 준 거예요." 소년이 말했습니다.	test
common_voice_en_18429676.mp3	It is kind of you to ask, darling.	ba97f438303ca7aa3697c14b261f4a68821867949187d3609b2d19df6e4882719caf0b92d1c18f919ae4d77b8bd94e35bce2490c93236e209b73ff908699340a	물어봐 주셔서 감사합니다.	test
common_voice_en_529709.mp3	"Sooner or later, they'll find out how to read these hieroglyphics."	baa497967ec71f710a1f611e919e7b112ff583a5426aef6407a9c38e8de2c92a3fd659000fa5fde67a6520e5679d28b560e59aaa270296d1ae4f61d4c57206ce	조만간 이 상형문자를 읽는 방법을 알게 될 것입니다.	test
common_voice_en_18125259.mp3	"The senate condemned the invasion of the empire's colonies."	bae20ee9533e7c0bbd7acae375f24846083ecf626b0531dc7fd4751ca1cb0d84448d3c171120b4fa9635680243a6175229e51deaa31bf5554e931a040bc9873e	원로원은 제국의 식민지 침략을 비난했습니다.	test
common_voice_en_17934372.mp3	The bigger they are the harder they fall.	baef55169d4b79fd54e39ba4b22083cfc08f2ca6292fd29e92fe0eb70bb95e77cc9e8dae43eb4ec65eee04a3e9402e28bf91c1559650ebb78b23a19227abae1e	크기가 클수록 떨어지기 어렵습니다.	test
common_voice_en_17806705.mp3	"Lemon trees are not yellow, it's just the fruit."	bb16341f3389ab93f5ad41eaa88861c737002de5daf5ac9a6847b8445bc873e1b89ce89bde92108637dbb12e00fdf7dc3d0cae4f6dee3e8ea87706abcfed3261	레몬 나무는 노란색이 아니라 열매일 뿐입니다.	test
common_voice_en_19601617.mp3	"Related to other species of Mediterranean firs, it is considered the ""Andalusian National Tree""."	bb2290af7fcbe9cab4eb1b4d9463f748c6ceca5c4abb6b4b45c8e8f950ca57db2df34361b33c40ff9fbb63ddfcca985a76725693acd05c758524c9d989eefc6e	다른 종의 지중해 전나무와 마찬가지로 '안달루시아의 국목'으로 여겨집니다.	test
common_voice_en_17906097.mp3	"Quite a nice view of the town from up there, and it's easy to find."	bb40df36d80bf6ee88598e2b7bba03ed9ad7dcbef7ea0161e632cbb1c8bf1aa06f7945546af4e41d3d3a880eafd7175392538d7d04dbf064afe70192a1725735	저 위에서 내려다보는 마을 전경이 꽤 멋지고 찾기도 쉬워요.	test
common_voice_en_19702431.mp3	"It's like, 'Whew, the pressure's off."	bb479ff089deff1edd1402f22ba77fa52e8db401084b0ed41aa9eb8f09174aca86a1f15ac4e40d0bd69194d30caf800d883f867d1cf1994f5ea3618c7c23dffa	'휴, 압박감에서 벗어났구나' 하는 느낌입니다.	test
common_voice_en_648746.mp3	From the railway station in the distance came the sound of trains, ringing and rumbling.	bb51e186c299552939dac9b58aeb5aaea4833034d4c9b3b2a107025571df871f8ade708f289674f23905376910e57d74d31f6fe613a941fae8a4fab0aa5fb101	저 멀리 기차역에서 기차 소리가 울리고 덜컹거리는 소리가 들렸습니다.	test
common_voice_en_17764906.mp3	The biggest bedroom had a small, ornate fireplace on one wall which had seen recent use judging by the ashes crumbling in the grate.	bb5403848a4d10c1e5eb311f3ffed5c4113e62e9f23ec82c4e40af357538424d7db4775db41a26840a664d807e9f43acb64c7d27ea5f6878f306494796b6062f	가장 큰 침실에는 한쪽 벽에 작고 화려한 벽난로가 있었는데, 화격자에서 재가 부서지는 것으로 보아 최근에 사용했던 것으로 보입니다.	test
common_voice_en_528187.mp3	Hey, I bought pineapple juice with no sugar added.	bb60f1bfb16321734227c90d6e410f6e24d4260371ccb84424d88fbe45e8016492e2f8bc36e36d98e8762a5525bbb01968c1844a135e9ee06961a4016ce9baef	설탕을 넣지 않은 파인애플 주스를 샀는데요.	test
common_voice_en_552897.mp3	You know what I mean?	bb8095ff48202f7fe1ed342adce308603b09b6e4ce3e6bab6b6b69cf9e5ebfb711e95b9573f1ae5bb97ec61cba33087c4a07dba976bc6d04b25a5463b131b309	무슨 말인지 아시겠죠?	test
common_voice_en_19222168.mp3	The airport also serves as the main heliport for the Scottish offshore oil industry.	bb8794ff0303446682dde99d5a0fc1cc02b432430d2ff724dd0d0b0cf9f023c0cd6b04a890dae1ebbd6b9e2c108102ab51f3e0820818158cab7f12031d3e2d4e	이 공항은 스코틀랜드 해양 석유 산업의 주요 헬기장 역할도 하고 있습니다.	test
common_voice_en_478172.mp3	"Where's my insurance policy?"	bb8ffbc524b6becafa66ad588279eb6231855f26ced7876cb4807d71fb1a62450a5a1073978a2433ee7588f5deac6250120260d38873920c1a16c9c56f248953	내 보험 증권은 어디에 있나요?	test
common_voice_en_19601943.mp3	Rucchin played high school hockey for Sir Frederick Banting Secondary School in London, Ontario.	bbab329086679fe2ffe32ecee3a9a2dad8a8b0509436ddccde0f9b099576588713c2c6f23f3c66737931a410c1323570bd8b55f4ffd4319b5acfec9980aa3461	루친은 온타리오주 런던의 프레드릭 밴팅 경 고등학교에서 고등학교 하키 선수로 활약했습니다.	test
common_voice_en_19722256.mp3	He makes an initial approach with Celia Burrows, a member of the organisation.	bbd52392d5e56274b42be039b84bb5bcb625406e4d81fc8a16a0fc644043b98846c4375ef19f9ec28582322debd9d8d840ebcf18fba0741a7d6d75ddb18f7e33	그는 조직의 일원인 셀리아 버로우스와 함께 처음 접근합니다.	test
common_voice_en_18283644.mp3	There is no time like the present.	bbd5dc0eba6940e1888f7af5feed7aa42909beb81e1060aefb28519d4e522af5dfaa14d6643775e3345c2408ea37113e17ceee6f2301901c20afd30f1926f9fc	지금과 같은 시간은 없습니다.	test
