path	sentence	client_id	translation	split
common_voice_en_19366721.mp3	There is one mainline toll plaza and toll booths at selected on- and off-ramps.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	본선 요금소 한 곳과 일부 진출입로에 요금소가 있습니다.	train
common_voice_en_19366722.mp3	Ward was named on the bench, but did not play on the field.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	워드는 벤치에 이름을 올렸지만 경기장에서는 뛰지 않았습니다.	train
common_voice_en_19387920.mp3	Precipitation falls in the cooler months.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	강수량은 서늘한 계절에 더 많이 내립니다.	train
common_voice_en_19387921.mp3	The birds are caught with nets set during their autumn migratory flight to Africa.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	이 새들은 가을철 아프리카로 이동하는 동안 설치된 그물에 걸려 잡힙니다.	train
common_voice_en_19387922.mp3	"You couldn't really date it."	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	실제로 데이트할 수 없었습니다.	train
common_voice_en_19387923.mp3	The story takes place in New York City, in Brooklyn.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	이 이야기는 뉴욕 브루클린에서 펼쳐집니다.	train
common_voice_en_19387924.mp3	Bretnor did so, and began using the name in his punny stories.	1ea25698cb4df5fa72c932f862564ed0ed3eee4b2b0465653fcfdc3401b3018e91f89da5cf6effa5be29e3521d60ad3d6ee9a482ca55a72fdcdfa3c41adfea5f	브렛너는 그렇게 했고, 자신의 재미있는 이야기에서 이 이름을 사용하기 시작했습니다.	train
common_voice_en_18521205.mp3	I clicked the tongue.	1f389f6a2e7e774dc8661b5b9cb437c39c1ca1d7de484e4e25e6f8a42ede582b98e8d60fba125cdb33b68effc9c4dfbc5ecef52736311c3d848392f245a33b29	혀를 클릭했습니다.	train
common_voice_en_18521207.mp3	It was a wilfully simple premise.	1f389f6a2e7e774dc8661b5b9cb437c39c1ca1d7de484e4e25e6f8a42ede582b98e8d60fba125cdb33b68effc9c4dfbc5ecef52736311c3d848392f245a33b29	이는 매우 단순한 전제였습니다.	train
common_voice_en_18521208.mp3	I mean to say — dash it, you know why hearts ache!	1f389f6a2e7e774dc8661b5b9cb437c39c1ca1d7de484e4e25e6f8a42ede582b98e8d60fba125cdb33b68effc9c4dfbc5ecef52736311c3d848392f245a33b29	가슴이 아픈 이유를 알잖아요!	train_covost
