path	sentence	client_id	translation	split
common_voice_en_19694911.mp3	The converse of the statement above is, however, not always true.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	하지만 위 설명의 반대가 항상 사실인 것은 아닙니다.	train
common_voice_en_19694945.mp3	Examples of such solutes are noble gases and osmium tetroxide.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	이러한 용질의 예로는 희귀 기체와 사산화 오스뮴이 있습니다.	train
common_voice_en_19694946.mp3	"Microsoft has since acknowledged the documents' authenticity."	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	이후 Microsoft는 문서의 진위를 인정했습니다.	train
common_voice_en_19694988.mp3	His awards include five Ivor Novello Awards.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	아이보 노벨로 어워드를 다섯 번이나 수상했습니다.	train
common_voice_en_19694991.mp3	Most fireflies are quite distasteful to eat and sometimes poisonous to vertebrate predators.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	대부분의 반딧불이는 먹기에 매우 혐오스럽고 척추동물 포식자에게는 독이 있는 경우도 있습니다.	train
common_voice_en_19694992.mp3	When the potassium chloride was washed out, small globules of magnesium remained.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	염화칼륨을 씻어내면 마그네슘의 작은 구슬이 남았습니다.	train
common_voice_en_19694993.mp3	It can apply to whole supply chains and distribution networks.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	전체 공급망과 유통망에 적용할 수 있습니다.	train
common_voice_en_19695001.mp3	His followers rose as one man.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	그의 추종자들은 하나로 뭉쳤습니다.	train
common_voice_en_19695029.mp3	Newmarket Town Football Club is an English football club based in Newmarket, Suffolk.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	뉴마켓 타운 축구 클럽은 서퍽 주 뉴마켓에 본사를 둔 영국 축구 클럽입니다.	train
common_voice_en_19695030.mp3	They have mostly chestnut coats, but their legs and faces are black.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	대부분 밤색 털을 가지고 있지만 다리와 얼굴은 검은색입니다.	train
common_voice_en_19695031.mp3	After the streams rejoin above the lock, the river is crossed by Cookham Bridge.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	강물이 수문 위로 다시 합류한 후 쿡햄 다리로 강을 건너게 됩니다.	train
common_voice_en_19695032.mp3	Those fellows in red you notice are prisoners.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	빨간색 옷을 입은 친구들은 포로입니다.	train
common_voice_en_19695033.mp3	Fifteen soldiers were arrested and court martialed, of whom six were sentenced to death.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	15명의 군인이 체포되어 군법회의에 회부되었고, 그 중 6명이 사형 선고를 받았습니다.	train
common_voice_en_19695044.mp3	Howard Hughes was among his first clients.	f6a21816c97e60b0c7d20f4336ba09025074ef1c56ff4d5f1bd6ffce4a30ea9831ea8e12f6fa27dfde5e909b0ea692ff173b7ef656f43cbd4977c91a5d17d535	하워드 휴즈는 그의 첫 고객 중 하나였습니다.	train
common_voice_en_57267.mp3	Man and woman employed by Mongolian Barbecue stand at counter.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	몽골 바비큐에 고용된 남녀 직원이 카운터에 서 있습니다.	train
common_voice_en_57268.mp3	The dog tries to bite a big blue ball.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	개가 커다란 파란색 공을 물려고 합니다.	train
common_voice_en_57269.mp3	A woman climbs up a cliff	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	절벽을 오르는 여자	train
common_voice_en_57271.mp3	A man in a white kayak is kayaking in a rocky river.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	하얀 카약을 탄 한 남자가 바위가 많은 강에서 카약을 타고 있습니다.	train
common_voice_en_57272.mp3	A man wearing a helmet is jumping his bike down a staircase.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	헬멧을 쓴 남자가 자전거를 타고 계단을 내려가고 있습니다.	train
common_voice_en_57274.mp3	A street that is full of shops.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	상점들로 가득한 거리.	train
common_voice_en_57275.mp3	A crowd of police officers standing in the street.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	길거리에 서 있는 경찰관들.	train
common_voice_en_57276.mp3	A young woman in a pink outfit practices martial arts on a covered patio.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	분홍색 의상을 입은 젊은 여성이 지붕이 있는 파티오에서 무술을 연습하고 있습니다.	train
common_voice_en_57278.mp3	Two individuals, a male and a female, standing in a forested area around a tub.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	남성과 여성 두 명이 욕조 주변 숲이 우거진 지역에 서 있습니다.	train
common_voice_en_57279.mp3	A man on the street making a painting from a photo.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	길거리에서 사진으로 그림을 그리는 한 남자.	train
common_voice_en_57280.mp3	Vendor selling drinks in a stall.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	노점에서 음료를 파는 상인.	train
common_voice_en_57281.mp3	a group of people out on the water.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	한 무리의 사람들이 물 위에 떠 있는 모습입니다.	train
common_voice_en_57282.mp3	The night sky in the desert.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	사막의 밤하늘.	train
common_voice_en_57283.mp3	Two people are walking towards a wooded building.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	두 사람이 숲이 우거진 건물을 향해 걸어가고 있습니다.	train
common_voice_en_57284.mp3	The little girl in the white dress is looking at a book with her mother.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	흰 원피스를 입은 소녀가 엄마와 함께 책을 보고 있습니다.	train
common_voice_en_57285.mp3	A woman talking to people sitting around her.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	주변에 앉아있는 사람들과 대화하는 여성.	train
common_voice_en_57286.mp3	A toddler rides his little bicycle down a paved path.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	한 유아가 작은 자전거를 타고 포장된 길을 달리고 있습니다.	train
common_voice_en_57289.mp3	A dog running in the surf.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	파도 속에서 뛰어다니는 개.	train
common_voice_en_57290.mp3	A person dressed in blue is riding a motorcycle.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	파란색 옷을 입은 사람이 오토바이를 타고 있습니다.	train
common_voice_en_57291.mp3	This is a multiracial conversation between men walking in a warm climate.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	이것은 따뜻한 기후에서 걷는 남성들 사이의 다인종 대화입니다.	train
common_voice_en_57293.mp3	Someone is crawling under a large rock.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	누군가 큰 바위 밑으로 기어가고 있습니다.	train
common_voice_en_57294.mp3	A darkhaired man in seated on a cinder block in front of a painted wall.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	검은 머리의 남자가 페인트칠한 벽 앞 콘크리트 블록에 앉아 있습니다.	train
common_voice_en_57295.mp3	Girls in red and white striped uniforms standing in a field.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	빨간색과 흰색 줄무늬 유니폼을 입은 소녀들이 들판에 서 있습니다.	train
common_voice_en_57296.mp3	give me the movie times	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	영화 시간 알려주세요	train_covost
common_voice_en_57298.mp3	Someone bent down cleaning poles.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	누군가 청소용 막대를 구부렸습니다.	train
common_voice_en_57299.mp3	A woman and a man standing on top of red seesaws.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	빨간 시소 위에 서 있는 여자와 남자.	train
common_voice_en_57300.mp3	A man wearing a leather jacket poses in front of the camera.	04d8681454139ac43c2180acf998d7b2e9935f5778b09143a23b031d1d8efdeadefc6f3cd05ecb5d1d72f5044f729ffe12e509602283db77826c310af9c9e511	가죽 재킷을 입은 남성이 카메라 앞에서 포즈를 취하고 있습니다.	train
