path	sentence	client_id	translation	split
common_voice_en_15991936.mp3	These home-made sculptures seems interesting for me.	76736c565a7cbbbc764bfcee9df2cca66611d21b4b375cf0a545c9a4fa3679506c04bd54dbdf1796e1cd394336a4e9657c70c82820a2a35b7c371bf53109c0dc	집에서 만든 이 조각품들은 저에게 흥미로워 보였습니다.	test
common_voice_en_15991942.mp3	Listeners never hear good of themselves.	76736c565a7cbbbc764bfcee9df2cca66611d21b4b375cf0a545c9a4fa3679506c04bd54dbdf1796e1cd394336a4e9657c70c82820a2a35b7c371bf53109c0dc	청취자는 결코 자신의 좋은 점을 듣지 않습니다.	test
common_voice_en_540437.mp3	"Let's toss a coin."	7681a7869b3ea5c6eb3321e3d959a6ed1ec9615529e2769993c97ea97a6096381d506aa1f231ba6c69db292b022c9cb91903e146fd5ab489b61cc2ee59aba618	동전 던지기를 해보겠습니다.	test
common_voice_en_540439.mp3	Loop the braid to the left and then over.	7681a7869b3ea5c6eb3321e3d959a6ed1ec9615529e2769993c97ea97a6096381d506aa1f231ba6c69db292b022c9cb91903e146fd5ab489b61cc2ee59aba618	브레이드를 왼쪽으로 돌린 다음 위로 돌립니다.	test
common_voice_en_17799796.mp3	Blood and iron Letter.	7683295c1f0efb74e2d3e8cb366ee0da0c78738cc64794441174f2e587726b1fe86439815b08afec3d3f024c0f1c5b7c57e8de05b905fe3f208d736bfcc81596	피와 철 편지.	test
common_voice_en_17799799.mp3	The floorboards looked loose.	7683295c1f0efb74e2d3e8cb366ee0da0c78738cc64794441174f2e587726b1fe86439815b08afec3d3f024c0f1c5b7c57e8de05b905fe3f208d736bfcc81596	마루판이 느슨해 보였습니다.	test
common_voice_en_17259358.mp3	"Don't you think so?"	769dcb96122ed0af788d679b56a9db6533f253594f2fc8a0ed607f7c6f924faacd55cc33dca0135484d78b6c8205f67d25672b6723d3144f9da45b6d5ddf24a0	그렇게 생각하지 않나요?	test
common_voice_en_19821248.mp3	"As his name indicates, Triumph's comedic style is almost exclusively insult comedy."	769e1b2ac94c301644f9e3f27b32a40b5093102df670526e3375ed1dc705aceb0e6a67aa562a7a8a51b71cd77109ab9fb3fb255eb0152acf70eee977d4a09393	이름에서 알 수 있듯이 Triumph의 코미디 스타일은 거의 전적으로 모욕 코미디입니다.	test
common_voice_en_19821250.mp3	From there, it was the relocated to Bubulusan.	769e1b2ac94c301644f9e3f27b32a40b5093102df670526e3375ed1dc705aceb0e6a67aa562a7a8a51b71cd77109ab9fb3fb255eb0152acf70eee977d4a09393	이후 부불산으로 이전했습니다.	test
common_voice_en_19821251.mp3	Not wanton killing, but a judicious slaying.	769e1b2ac94c301644f9e3f27b32a40b5093102df670526e3375ed1dc705aceb0e6a67aa562a7a8a51b71cd77109ab9fb3fb255eb0152acf70eee977d4a09393	무자비한 살인이 아니라 현명한 살육입니다.	test
common_voice_en_533566.mp3	An old man is wearing a black jacket.	76b4474f571edb86964a63f1ab4b75528e3a6b5c7e6490c97c635f7eac40a84e175190978f8f9188452be04487a04c341faa0ad385b51b97b969a78e6dc2a7e1	한 노인이 검은색 재킷을 입고 있습니다.	test
common_voice_en_533567.mp3	People are protesting against coal.	76b4474f571edb86964a63f1ab4b75528e3a6b5c7e6490c97c635f7eac40a84e175190978f8f9188452be04487a04c341faa0ad385b51b97b969a78e6dc2a7e1	사람들은 석탄에 반대하는 시위를 벌이고 있습니다.	test
common_voice_en_533568.mp3	A man is hitting a tennis ball in a professional match.	76b4474f571edb86964a63f1ab4b75528e3a6b5c7e6490c97c635f7eac40a84e175190978f8f9188452be04487a04c341faa0ad385b51b97b969a78e6dc2a7e1	한 남자가 프로 경기에서 테니스 공을 치고 있습니다.	test
common_voice_en_662373.mp3	"""You would have to have been born an Arab to understand,"" he answered."	76b7f4813e68695219616708e8d757eb55774af5b41fa03629e21f64a97510d2a2f66272c9f7b4647bb40c7d7baabd4cc1d48da8c4e41ca8de2264bb96e1a0e9	"아랍인으로 태어나야 이해할 수 있을 겁니다."라고 대답했습니다."	test
common_voice_en_19691555.mp3	Romans believed fauns inspired fear in men traveling in lonely, remote or wild places.	76da19167019b617083a1e2305c3975b50796d2ed332f62289b74916df75348e7312f5fa3b06be818de6e0de288809c9258735c4f86f19f0abe27ec90a20ce26	로마인들은 동물이 외롭고 외진 곳이나 야생을 여행하는 남성에게 두려움을 불러일으킨다고 믿었습니다.	test
common_voice_en_19691556.mp3	Each category had tips for writing enjoyable games in that genre.	76da19167019b617083a1e2305c3975b50796d2ed332f62289b74916df75348e7312f5fa3b06be818de6e0de288809c9258735c4f86f19f0abe27ec90a20ce26	각 카테고리에는 해당 장르에서 재미있는 게임을 만들기 위한 팁이 있었습니다.	test
common_voice_en_19691560.mp3	"The word ""propositio"" is from the Latin, meaning the first premise of a syllogism."	76da19167019b617083a1e2305c3975b50796d2ed332f62289b74916df75348e7312f5fa3b06be818de6e0de288809c9258735c4f86f19f0abe27ec90a20ce26	'프로포지티오'라는 단어는 라틴어에서 유래한 것으로, 삼단논법의 첫 번째 전제를 의미합니다.	test
