path	sentence	client_id	translation	split
common_voice_en_19913580.mp3	The book also details new magical items and new monsters.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	이 책에는 새로운 마법 아이템과 새로운 몬스터도 자세히 설명되어 있습니다.	train
common_voice_en_19913586.mp3	This time, Huemer devised a new character, a small boy named Scrappy.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	이번에는 휴머가 스크래피라는 작은 소년을 새로운 캐릭터로 고안했습니다.	train
common_voice_en_19913587.mp3	He was the vice-chairperson of the standing committee on public utilities and natural resources.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	그는 공공시설 및 천연자원 상임위원회 부위원장을 역임했습니다.	train
common_voice_en_19913588.mp3	It has also been criticised.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	비판도 있었습니다.	train
common_voice_en_19913590.mp3	At university Raynsford was rusticated for a year for night climbing.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	대학 시절, 레이언스포드는 야간 등반을 위해 1년 동안 소박하게 지냈습니다.	train
common_voice_en_19913606.mp3	"The company produced the first fashion doll, ""Cissy"", four years before Barbie was released."	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	이 회사는 바비가 출시되기 4년 전에 최초의 패션 인형인 '시시'를 생산했습니다.	train
common_voice_en_19913607.mp3	Entry into another round of mitosis is prevented by inhibiting Cdk activity.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	또 다른 유사 분열 단계로의 진입은 Cdk 활성을 억제함으로써 방지됩니다.	train
common_voice_en_19913608.mp3	Gilbert experimented with introductory paragraphs to find a satisfactory idea.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	길버트는 만족스러운 아이디어를 찾기 위해 소개 문단을 실험해 보았습니다.	train
common_voice_en_19913610.mp3	They had three daughters: Jane, Terry and Susan.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	두 사람 사이에는 세 딸이 있었습니다: 제인, 테리, 수잔.	train
common_voice_en_19913611.mp3	Yaizu is also the home of the Hasegawa plastic model kit manufacturing company.	c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	야이즈는 하세가와 프라모델 키트 제조 회사 하세가와의 본거지이기도 합니다.	train
