path	sentence	client_id	translation	split
common_voice_en_18679917.mp3	Such a ceiling effect is often the result of constraints on data-gathering instruments.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	이러한 천장 효과는 데이터 수집 기기의 제약으로 인해 발생하는 경우가 많습니다.	train
common_voice_en_18679918.mp3	While mostly used as farmland, the region also contains bogs, heath and lakes.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	대부분 농지로 사용되지만 이 지역에는 습지, 황무지, 호수도 있습니다.	train
common_voice_en_18679929.mp3	"The Moon Man character is not endorsed by McDonald's."	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	문맨 캐릭터는 맥도날드에서 보증하지 않습니다.	train
common_voice_en_18679930.mp3	The big questions were how large and what kind of forces.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	가장 큰 문제는 얼마나 큰 규모와 어떤 종류의 세력이냐는 것이었습니다.	train
common_voice_en_18679931.mp3	A smaller wetland area has been protected in this area.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	이 지역에는 더 작은 습지 지역이 보호되고 있습니다.	train
common_voice_en_18679932.mp3	"The society produces a magazine, ""Gift of Fire"", published ten times per year."	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	이 학회는 매년 10회 발행되는 잡지 '불의 선물'을 제작하고 있습니다.	train
common_voice_en_18679933.mp3	It is currently organised by the Lebanese Ministry of Tourism.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	현재 레바논 관광부가 주최하고 있습니다.	train
common_voice_en_18679939.mp3	See Wade–Giles → Empty rime.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	웨이드 자일스 → 빈 라임을 참조하세요.	train
common_voice_en_18679940.mp3	This included projects in the areas of Spangen, Kiefhoek and the Witte Dorp.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	여기에는 스팡겐, 키에프호크, 비테 도르프 지역의 프로젝트가 포함되었습니다.	train
common_voice_en_18679941.mp3	We are discipline and responsible for our actions.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	우리는 규율을 지키고 우리의 행동에 책임을 집니다.	train
common_voice_en_18679942.mp3	"Most identify themselves as ""assistant managers."	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	대부분은 자신을 '보조 관리자'라고 소개합니다.	train
common_voice_en_18679943.mp3	Smuggling plutonium out of a nuclear research centre turns out to be surprisingly easy.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	핵 연구 센터에서 플루토늄을 밀반출하는 것은 의외로 쉬운 것으로 밝혀졌습니다.	train
common_voice_en_18679953.mp3	They have had great popularity.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	큰 인기를 끌었습니다.	train
common_voice_en_18679955.mp3	Four official novels have also been written.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	공식 소설도 4편이 출간되었습니다.	train
common_voice_en_18679956.mp3	Cleveland State Community college operates within the governance of the Tennessee Board of Regents.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	클리블랜드 주립 커뮤니티 칼리지는 테네시주 리전트 위원회의 거버넌스 하에 운영됩니다.	train
common_voice_en_18679957.mp3	It consists of the village of Orzens and the hamlet of Champs Plats.	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	오르젠 마을과 샹 플라츠 마을로 구성되어 있습니다.	train
common_voice_en_18679958.mp3	"When he wasn't playing, Dunn studied how the game worked from the sidelines."	546226eb3f486b667bec0e3a3c89429ce73526488b47f517ccd12b71cbf8499fcc8803a45ede093e9f336be833678674f409ea0ba0d640deb136d2bc1f036e56	던은 경기를 하지 않을 때는 옆에서 게임이 어떻게 돌아가는지 연구했습니다.	train
