path	sentence	client_id	translation	split
common_voice_en_19978619.mp3	The peak is known to have dangerously erratic weather, especially in winter.	c73f0786c8c51c302cea66023c801dd41d571d31bb7c44a23289c52df08df2d84171348ee0ee7b629c4eb446fa333027c2fd23fc17cd8df0dd3a6abeae8f1563	이 봉우리는 특히 겨울철에 위험할 정도로 불규칙한 날씨를 보이는 것으로 알려져 있습니다.	dev
common_voice_en_19615610.mp3	It features six games.	c7552ef51351ab0e8755c48ede2613d7b912a50b8fc23014e93e20e2643b77e280e451353238efa0c36fd63898afec06405d08d06996bd00749f4a3851c890a4	6개의 게임을 제공합니다.	dev
common_voice_en_19615612.mp3	"Soranus is known to have one daughter, Marcia Servilia Sorana, better known as ""Servilia"""	c7552ef51351ab0e8755c48ede2613d7b912a50b8fc23014e93e20e2643b77e280e451353238efa0c36fd63898afec06405d08d06996bd00749f4a3851c890a4	소라누스에게는 '세르빌리아'로 더 잘 알려진 마르시아 세르빌리아 소라나라는 딸이 한 명 있는 것으로 알려져 있습니다.	dev
common_voice_en_19615613.mp3	Psychological measures of personality are often described as either objective tests or projective tests.	c7552ef51351ab0e8755c48ede2613d7b912a50b8fc23014e93e20e2643b77e280e451353238efa0c36fd63898afec06405d08d06996bd00749f4a3851c890a4	성격에 대한 심리적 측정은 종종 객관적 검사 또는 투사적 검사로 설명됩니다.	dev
common_voice_en_19615614.mp3	"Beresford described the ""Marlborough"" as ""the smartest and happiest ship that ever floated""."	c7552ef51351ab0e8755c48ede2613d7b912a50b8fc23014e93e20e2643b77e280e451353238efa0c36fd63898afec06405d08d06996bd00749f4a3851c890a4	베레스포드는 '말보로'를 "지금까지 떠다니던 배 중에서 가장 똑똑하고 행복한 배"라고 묘사했습니다.	dev
common_voice_en_19451698.mp3	In Chicago he met Jane Addams.	c76dbce542119f4455d0d31cd90493498c7315117eecf76823c297d5d13449f280138d84e1a7100d2e57fa482a40d6958b2bbd6e7654aa5d0770f81a66802ce0	시카고에서 제인 애덤스를 만났습니다.	dev
common_voice_en_19451699.mp3	Two years later he acquired the castle of Mesocco.	c76dbce542119f4455d0d31cd90493498c7315117eecf76823c297d5d13449f280138d84e1a7100d2e57fa482a40d6958b2bbd6e7654aa5d0770f81a66802ce0	2년 후 그는 메소코 성을 인수했습니다.	dev
common_voice_en_19451700.mp3	It also occurs in volcanic sublimates, in native sulfur deposits and rarely in caves.	c76dbce542119f4455d0d31cd90493498c7315117eecf76823c297d5d13449f280138d84e1a7100d2e57fa482a40d6958b2bbd6e7654aa5d0770f81a66802ce0	또한 화산 승화물, 천연 유황 퇴적물, 드물게는 동굴에서도 발생합니다.	dev
common_voice_en_19451702.mp3	"The little village, known as Moore's Siding was born."	c76dbce542119f4455d0d31cd90493498c7315117eecf76823c297d5d13449f280138d84e1a7100d2e57fa482a40d6958b2bbd6e7654aa5d0770f81a66802ce0	무어 사이딩으로 알려진 작은 마을이 탄생했습니다.	dev
common_voice_en_19682624.mp3	What is her option?	c7ac4bdea130b461ce412aac71fe04f1834a617f4bcf2cd8f27897dc0b0c816d07065d12467f61b03bb44b8862e23f1d6042cf6781314cf4ea95b65e3cdef48a	그녀의 선택은 무엇인가요?	dev
