path	sentence	client_id	translation	split
common_voice_en_18331753.mp3	Do you value your hide.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	당신은 당신의 숨김을 소중히 여기십니까?	train_covost
common_voice_en_18331754.mp3	My daughter loves fish fingers	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	내 딸은 피쉬 핑거를 좋아합니다	train_covost
common_voice_en_18331755.mp3	They die out of spite.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그들은 악의에 의해 죽습니다.	train_covost
common_voice_en_18331758.mp3	See the length of the body and that elongated neck.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	몸의 길이와 길쭉한 목을 보세요.	train_covost
common_voice_en_18331759.mp3	They were following the shore of a lake.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그들은 호수 기슭을 따라 걷고 있었습니다.	train_covost
common_voice_en_18331763.mp3	If I meet her again I shall apologize, said Eileen.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	에일린은 다시 만나면 사과해야겠다고 말했습니다.	train_covost
common_voice_en_18331765.mp3	The discovery seemed to have been made on the spur of the moment.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	이 발견은 순간적으로 이루어진 것처럼 보였습니다.	train_covost
common_voice_en_18331767.mp3	"The hotel has a pool, so don't forget to pack your swimming costume"	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	호텔에는 수영장이 있으니 수영복을 챙기는 것을 잊지 마세요.	train_covost
common_voice_en_18331768.mp3	The huge N on the logo cast a shadow in the street.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	로고의 거대한 N이 거리에 그림자를 드리웁니다.	train_covost
common_voice_en_18331770.mp3	Mohammed is a Muslim.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	모하메드는 무슬림입니다.	train
common_voice_en_18331774.mp3	A wildly exciting time was his during the week preceding Thursday the eighteenth.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	18일 목요일 이전 한 주 동안은 매우 흥미진진한 시간이었습니다.	train_covost
common_voice_en_18331775.mp3	"God bless 'em, I hope I'll go on seeing them forever."	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	신의 축복이 함께하길 바라며 앞으로도 계속 볼 수 있기를 바랍니다.	train_covost
common_voice_en_18331777.mp3	My favourite coffee is cappuccino, of course with no chocolate on the top	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	제가 가장 좋아하는 커피는 물론 위에 초콜릿을 얹지 않은 카푸치노입니다.	train_covost
common_voice_en_18331781.mp3	I lost my balance and pitched head foremost into the ooze.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	저는 균형을 잃고 가장 먼저 머리를 진액에 빠뜨렸습니다.	train_covost
common_voice_en_18331785.mp3	What an excited whispering and conferring took place.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	흥분된 목소리로 귓속말을 주고받으며 이야기를 나누었습니다.	train_covost
common_voice_en_18331787.mp3	He knew what taboos he was violating.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그는 자신이 어떤 금기를 위반하고 있는지 알고 있었습니다.	train_covost
common_voice_en_18331788.mp3	This is eighteen eighty.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	여든 여덟입니다.	train_covost
common_voice_en_18331795.mp3	"Neither could they understand the growing disaffection among Thorpe's men."	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	소프의 부하들 사이에서 불만이 커지는 것도 이해할 수 없었습니다.	train_covost
common_voice_en_18331796.mp3	Do you know that we weigh every pound of coal we burn.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	우리가 태우는 석탄 1파운드의 무게를 측정한다는 사실을 알고 계셨나요?	train_covost
common_voice_en_18331798.mp3	Shall we have a jacket potato for lunch?	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	점심으로 자켓 포테이토 먹을까요?	train
common_voice_en_18331804.mp3	And he did hurt my arm.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그리고 그는 제 팔을 다쳤습니다.	train_covost
common_voice_en_18331827.mp3	It occurred to me that there would have to be an accounting.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그러다 문득 회계가 필요하다는 생각이 들었습니다.	train_covost
common_voice_en_18331836.mp3	Richard recollected the time when he used to be a keen cyclist.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	Richard는 예전에 자전거를 열심히 탔던 시절을 회상했습니다.	train_covost
common_voice_en_18331845.mp3	I have been robbed, sir, I amended.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	강도를 당했습니다, 수정했습니다.	train_covost
common_voice_en_18331848.mp3	Some one had thrust a large sheath-knife into his hand.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	누군가 커다란 칼집을 가진 칼을 그의 손에 집어넣었습니다.	train_covost
common_voice_en_18331849.mp3	They are coming ashore, whoever they are.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그들이 누구든 간에 그들은 해변으로 오고 있습니다.	train_covost
common_voice_en_18331860.mp3	"I'm parched. Let's have a cuppa"	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	목이 말랐어요. 차 한잔하자	train_covost
common_voice_en_18331862.mp3	My children just love fancy dress parties	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	우리 아이들은 멋진 드레스 파티를 좋아해요	train_covost
common_voice_en_18331863.mp3	The singing voice approached rapidly.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	노래하는 목소리가 빠르게 다가왔습니다.	train_covost
common_voice_en_18331888.mp3	A month passed by, and Bonanza Creek remained quiet.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	한 달이 지났지만 보난자 크릭은 여전히 조용했습니다.	train_covost
common_voice_en_18331889.mp3	She managed to believe six impossible things before breakfast	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	그녀는 아침 식사 전에 6가지 불가능한 것을 믿었습니다.	train_covost
common_voice_en_18331895.mp3	Mr McVeigh told me about him.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	맥베이 씨는 저에게 그에 대해 이야기해 주었습니다.	train_covost
common_voice_en_18331897.mp3	Andrew has not been frank about this.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	앤드류는 이에 대해 솔직하게 말하지 않았습니다.	train_covost
common_voice_en_18331905.mp3	A chartered accountant is authorised to certify financial statements	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	공인 회계사는 재무제표를 인증할 수 있는 권한이 있습니다.	train_covost
common_voice_en_18331906.mp3	Ah, I had forgotten, he exclaimed.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	아, 깜빡하고 있었네요.	train_covost
common_voice_en_18331907.mp3	She was even more beautiful than when I saw her, before.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	예전에 만났을 때보다 훨씬 더 아름다워졌어요.	train_covost
common_voice_en_18331914.mp3	The only way too fly is first class	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	비행을 위한 유일한 방법은 일등석뿐입니다.	train_covost
common_voice_en_18331926.mp3	Gad, do I remember it.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	맙소사, 내가 기억하고 있나.	train_covost
common_voice_en_18331927.mp3	"That's a novel idea."	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	참신한 아이디어입니다.	train
common_voice_en_18331929.mp3	Philip dropped back into his chair.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	필립은 다시 의자에 앉았습니다.	train_covost
common_voice_en_18331938.mp3	We are cooking on the coal stove and on the oil burners.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	우리는 석탄 난로와 석유 버너로 요리하고 있습니다.	train_covost
common_voice_en_18331945.mp3	His cagoule kept him perfectly dry even though it was pouring with rain	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	비가 쏟아지는 와중에도 카굴레는 그를 완벽하게 건조하게 유지했습니다.	train_covost
common_voice_en_18331955.mp3	I had forgotten their existence.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	저는 그들의 존재를 잊고 있었습니다.	train_covost
common_voice_en_18331956.mp3	The other felt a sudden wave of irritation rush through him.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	다른 한 명은 갑자기 짜증이 치밀어 오르는 것을 느꼈습니다.	train_covost
common_voice_en_18331957.mp3	Why exactly are we voting for a convicted felon?	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	유죄 판결을 받은 중범죄자에게 투표하는 이유는 정확히 무엇인가요?	train_covost
common_voice_en_18331961.mp3	Many other similar disconcerting omissions will be noticed in the Manuscript.	91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71	원고에서 이와 비슷한 당황스러운 누락이 많이 발견될 것입니다.	train_covost
