path	sentence	client_id	translation	split
common_voice_en_132434.mp3	"They're desperate and will do anything for a cup of coffee."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	그들은 절박하며 커피 한 잔을 위해 무엇이든 할 것입니다.	train_covost
common_voice_en_132437.mp3	"She couldn't decide whether to take a shower or to have a bath."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	샤워를 할 것인지 목욕을 할 것인지 결정할 수 없었습니다.	train_covost
common_voice_en_132442.mp3	Driving is a task that requires focus.	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	운전은 집중력이 필요한 작업입니다.	train_covost
common_voice_en_132444.mp3	Somebody cut us off!	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	누가 우릴 잘랐어요!	train_covost
common_voice_en_132446.mp3	add Me Kommeni Tin Anasa to my propuesta alternativa playlist	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	내 제안 대안 재생 목록에 나 코메니 틴 아나사 추가하기	train_covost
common_voice_en_132447.mp3	Can you play Slacker?	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	슬래커를 플레이할 수 있나요?	train_covost
common_voice_en_132453.mp3	"I've suddenly become quite important."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	갑자기 제가 꽤 중요한 존재가 되었어요.	train_covost
common_voice_en_132461.mp3	"There's the professor now."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	이제 교수님이 오셨습니다.	train_covost
common_voice_en_132467.mp3	I never knew he had a diary.	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	일기장이 있는 줄은 몰랐어요.	train_covost
common_voice_en_132473.mp3	Open Lastfm and sort by the top-fifty by the artist Korpiklaani.	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	Lastfm을 열고 아티스트 Korpiklaani의 상위 50곡을 기준으로 정렬합니다.	train_covost
common_voice_en_132476.mp3	The teenagers put on red hoodies for their annual toboggan run.	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	십대들은 연례 터보건 달리기를 위해 빨간 후드티를 입었습니다.	train_covost
common_voice_en_132479.mp3	What would you say about that?	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	이에 대해 어떻게 생각하시나요?	train_covost
common_voice_en_132483.mp3	Are you going to believe every lie he tells you?	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	그가 하는 모든 거짓말을 믿으시겠습니까?	train_covost
common_voice_en_132485.mp3	"I'm trying to think of something before those reporters get back."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	기자들이 돌아오기 전에 뭔가 생각해 보려고 노력 중입니다.	train_covost
common_voice_en_132486.mp3	"We'll lower it out of the window with pulleys."	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	도르래를 이용해 창문 밖으로 내릴 것입니다.	train_covost
common_voice_en_132487.mp3	Remember the night we broke the windows in this old house?	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	이 오래된 집의 창문을 깨던 날 밤을 기억하시나요?	train_covost
common_voice_en_132491.mp3	A little college girl from a School of Journalism!	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	저널리즘 스쿨에서 온 여대생!	train_covost
common_voice_en_132492.mp3	Her eyes were blue like the ocean.	ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6	그녀의 눈은 바다처럼 파랗게 빛났습니다.	train_covost
