path	sentence	client_id	translation	split
common_voice_en_20080863.mp3	Modified mission symbols are not used for rockets and missiles.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	로켓과 미사일에는 수정된 임무 기호가 사용되지 않습니다.	train
common_voice_en_20080864.mp3	By this route it is from Milton to Danville, Virginia.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	이 경로를 이용하면 밀턴에서 버지니아주 댄빌까지 이동합니다.	train
common_voice_en_20080865.mp3	He was in charge of the Confederate military hospitals during the Civil War.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	그는 남북전쟁 당시 남부군 병원을 책임지고 있었습니다.	train
common_voice_en_20080866.mp3	"The cause of the injury isn't mentioned, because it's different in all three variants."	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	부상의 원인은 세 가지 변형 모두 다르기 때문에 언급되지 않았습니다.	train
common_voice_en_20080867.mp3	In addition to this, the studio makes use of echo chambers.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	이 외에도 스튜디오는 에코 챔버를 활용합니다.	train
common_voice_en_20080868.mp3	He studied at Charles University, faculty of Catholic Theology.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	찰스 대학교 가톨릭 신학부에서 공부했습니다.	train
common_voice_en_20080878.mp3	In the years following, discontented veterans became a source of instability.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	그 후 몇 년이 지나자 불만을 품은 퇴역 군인들이 불안정의 원인이 되었습니다.	train
common_voice_en_20080879.mp3	It is registered as a charitable organisation in Scotland, England and Wales.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	스코틀랜드, 잉글랜드, 웨일즈에 자선 단체로 등록되어 있습니다.	train
common_voice_en_20080881.mp3	The park is home to diverse flora and fauna.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	이 공원에는 다양한 동식물이 서식하고 있습니다.	train
common_voice_en_20080882.mp3	His sister Rain proceeded to give him mouth-to-mouth resuscitation.	b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	그의 여동생 비는 구강 대 구강 심폐소생술을 실시했습니다.	train
