path	sentence	client_id	translation	split
common_voice_en_521892.mp3	A girl with a wooden slingshot stands at the tree line and pulls the band on the slingshot back	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	나무 새총을 든 소녀가 나무 줄에 서서 새총의 밴드를 뒤로 당깁니다.	train
common_voice_en_521893.mp3	Man works hard on a old textile machine	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	오래된 직물 기계에서 열심히 일하는 남자	train
common_voice_en_521894.mp3	Two men wearing pink shirts and headscarves in an industrial kitchen prepare noodles on a griddle	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	공업용 주방에서 분홍색 셔츠와 머리 스카프를 두른 두 남자가 철판 위에서 국수를 준비합니다.	train
common_voice_en_521896.mp3	A young girl is smiling in front of the camera at a park	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	한 소녀가 공원에서 카메라 앞에서 미소 짓고 있습니다.	train
common_voice_en_521897.mp3	Two men wearing white shirts with a green stripe and one female in a red jacket are jogging down the street	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	녹색 줄무늬가 있는 흰색 셔츠를 입은 남성 두 명과 빨간색 재킷을 입은 여성 한 명이 길을 따라 조깅을 하고 있습니다.	train
common_voice_en_521898.mp3	two black and white dogs fighting with each other	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	서로 싸우는 두 마리의 흑백 개	train
common_voice_en_521899.mp3	Woman with helmet biking with friends	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	헬멧을 쓰고 친구와 자전거를 타는 여성	train
common_voice_en_521900.mp3	Two women in white dresses getting their pictures taken	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	흰 드레스를 입은 두 여성이 사진을 찍고 있습니다.	train
common_voice_en_521901.mp3	A child holding balloons that cover their face	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	얼굴을 가리는 풍선을 들고 있는 아이	train
common_voice_en_521902.mp3	Two beige dogs are playing in the snow	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	베이지색 개 두 마리가 눈 속에서 놀고 있습니다.	train
common_voice_en_521903.mp3	Musicians playing in front of a shop	c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5	매장 앞에서 연주하는 뮤지션	train
